channelId,channelTitle,description,subscriberCount,viewCount,videoCount,brandingTitle,brandingDescription,brandingKeywords,channel_url,keyword_list,kword_list_length,language,country
UC7pS4OSbvEaZFnISQq188jQ,RPJ Football,"New Football Manager 24 videos coming out every Friday, Saturday, and Sunday. Join James and Ryan as they try to take their sides to the top of world football. Plus be sure to tune in every Tuesday and Sunday for tactic videos! If you like the content remember to like and subscribe and hit the bell icon to never miss a new video! 

FC Wacker Innsbruck videos are out every Friday.

Thonon Évian Grand Genève F.C. videos are out every Saturday.

Tactic Test videos are out every Sunday.
",1450,142755,547,RPJ Football,"New Football Manager 24 videos coming out every Friday, Saturday, and Sunday. Join James and Ryan as they try to take their sides to the top of world football. Plus be sure to tune in every Tuesday and Sunday for tactic videos! If you like the content remember to like and subscribe and hit the bell icon to never miss a new video! 

FC Wacker Innsbruck videos are out every Friday.

Thonon Évian Grand Genève F.C. videos are out every Saturday.

Tactic Test videos are out every Sunday.
","",https://www.youtube.com/channel/UC7pS4OSbvEaZFnISQq188jQ,[],0,en,US
UCCZdrlEocpGPjvOYPUKELaA,VieuxLardon,"VieuxLardon, streamer #FM24, joueur Football Manager depuis plus de 20 ans, si tu connais Julius Aghahowa & Maxim Tsigalko on va être potes !",1400,107023,320,VieuxLardon,"VieuxLardon, streamer #FM24, joueur Football Manager depuis plus de 20 ans, si tu connais Julius Aghahowa & Maxim Tsigalko on va être potes !","Football Manager Gestion FM ""Football Manager""",https://www.youtube.com/channel/UCCZdrlEocpGPjvOYPUKELaA,"[Football, Manager, Gestion, FM, Football Manager]",5,fr,FR
UCdaOI-v0yxm1kB4EgUuM6iw,Sonsuz Balyoz,"",2630,123258,7,Sonsuz Balyoz,"","",https://www.youtube.com/channel/UCdaOI-v0yxm1kB4EgUuM6iw,[],0,,
UCBywgT804nkwwoGTOh62-6g,中醫曼筆 Unitedcmed II,"大家好！這裡是【中醫曼筆第二頻道】
不定時會進行曼聯以外重點比賽直播訪述，遊戲直播，包括Football Manager, Age of Empire II Definition Edition等。
記得幫我按讚、訂閱、分享！

頻道宗旨:
創造一個屬於每一個粵語華人既曼聯社交平台，
為各位球迷帶黎睇波以外既足球樂趣，
亦希望藉此將自己既健康運動醫療知識帶比所有朋友
                        
Instagram 專頁:  unitedcmed
Facebook 專頁: 中醫曼筆

各類合作或查詢請洽
Email: familycmed@outlook.com
",12400,750096,113,中醫曼筆 Unitedcmed II,"大家好！這裡是【中醫曼筆第二頻道】
不定時會進行曼聯以外重點比賽直播訪述，遊戲直播，包括Football Manager, Age of Empire II Definition Edition等。
記得幫我按讚、訂閱、分享！

頻道宗旨:
創造一個屬於每一個粵語華人既曼聯社交平台，
為各位球迷帶黎睇波以外既足球樂趣，
亦希望藉此將自己既健康運動醫療知識帶比所有朋友
                        
Instagram 專頁:  unitedcmed
Facebook 專頁: 中醫曼筆

各類合作或查詢請洽
Email: familycmed@outlook.com
","fifa2020 fifa ""man united"" ""career mode"" ""pro club"" football",https://www.youtube.com/channel/UCBywgT804nkwwoGTOh62-6g,"[fifa2020, fifa, man united, career mode, pro club, football]",6,en,GB
UCTZ-azN0M9rWH3IdmRkfQwg,Football Manager Super League,"The home of the Football Manager Super League on YouTube!⚽️💻32 Teams, 4 Leagues, 3 Cup Competitions!🏆

Fancy joining the league? Check out the link to the application form below as well as all our other social platforms👇
",3190,16804,51,Football Manager Super League,"The home of the Football Manager Super League on YouTube!⚽️💻32 Teams, 4 Leagues, 3 Cup Competitions!🏆

Fancy joining the league? Check out the link to the application form below as well as all our other social platforms👇
","",https://www.youtube.com/channel/UCTZ-azN0M9rWH3IdmRkfQwg,[],0,en,
UCxqvpId-PC6OrhJk13r1Fjw,Jayhuahua,"Thanks for stopping by.

I'm Jay and I play Football Manager. Come and join the fun, let's play and experiments/simulations all over the channel.
I love to tell stories through the form of football manager, whether it be in let's play episodes, or through experiments. 

While you're here, give us a subscribe!

Join the Jaytreon today: https://bit.ly/patreon-jayhuahua
Follow me on Twitter - https://twitter.com/Jayhuahua12

For business enquiries email Jayhuahua.mgmt@ritualnetwork.com
",11300,1847527,497,Jayhuahua,"Thanks for stopping by.

I'm Jay and I play Football Manager. Come and join the fun, let's play and experiments/simulations all over the channel.
I love to tell stories through the form of football manager, whether it be in let's play episodes, or through experiments. 

While you're here, give us a subscribe!

Join the Jaytreon today: https://bit.ly/patreon-jayhuahua
Follow me on Twitter - https://twitter.com/Jayhuahua12

For business enquiries email Jayhuahua.mgmt@ritualnetwork.com
","gaming ""let's play"" ""Football Manager"" playthrough games ""computer games"" ""computer gaming"" Jayhuahua manager football fm ""fm experiment"" ""football manager experiment""",https://www.youtube.com/channel/UCxqvpId-PC6OrhJk13r1Fjw,"[gaming, let's play, Football Manager, playthrough, games, computer games, computer gaming, Jayhuahua, manager, football, fm, fm experiment, football manager experiment]",13,en,GB
UC6s8GrmyJ4OMEsqrV62ro-w,DalyJosh,"JoshDaly But Reversed! On here you can see the BEST Football Manager rebuilds, we post between 3-5 videos weekly! 

Want to see your team featured in a video? Be sure to always leave a comment and when your there be sure you hit the subscribe button and turn on the notification bell!
",1680,138154,49,DalyJosh,"JoshDaly But Reversed! On here you can see the BEST Football Manager rebuilds, we post between 3-5 videos weekly! 

Want to see your team featured in a video? Be sure to always leave a comment and when your there be sure you hit the subscribe button and turn on the notification bell!
","fm24 ""football manager 2024"" ""football manager"" fm ""fm24 rebuild"" ""football manager rebuild"" ""fm24 rebuilds"" ""fm 24 rebuild"" ""fm rebuild"" rebuilds rebuild ""fm 2024"" ""fm 2024 rebuild"" ""fm2024 rebuild"" fm2024 ""football manager 2024"" ""football manager 2024 rebuild"" ""football manager 24"" ""football manager 24 rebuild"" ""best fm24 rebuilds"" ""fm24 best rebuilds"" ""fm24 tactics"" ""fm24 best tactics"" ""fm24 perfect tactics"" ""fm24 op tactics"" dalyjosh joshdaly",https://www.youtube.com/channel/UC6s8GrmyJ4OMEsqrV62ro-w,"[fm24, football manager 2024, football manager, fm, fm24 rebuild, football manager rebuild, fm24 rebuilds, fm 24 rebuild, fm rebuild, rebuilds, rebuild, fm 2024, fm 2024 rebuild, fm2024 rebuild, fm2024, football manager 2024, football manager 2024 rebuild, football manager 24, football manager 24 rebuild, best fm24 rebuilds, fm24 best rebuilds, fm24 tactics, fm24 best tactics, fm24 perfect tactics, fm24 op tactics, dalyjosh, joshdaly]",27,en,GB
UCLMXOamjb8q4woE09j6YIXw,Alptuğ SEZEK,"Spor kanalı

Cm 01/02 ile bir oyundan fazlasını 20 yıldan fazla yaşadım ve artık siz izleyicilerimle bilgilerimi ve heyecanımı yaşamak istiyorum. 
",1550,404209,245,Alptuğ SEZEK,"Spor kanalı

Cm 01/02 ile bir oyundan fazlasını 20 yıldan fazla yaşadım ve artık siz izleyicilerimle bilgilerimi ve heyecanımı yaşamak istiyorum. 
","fm footballmanager footballmanager20 footballmanager21 fm21 fm20 footballmanager2020 footballmanager2021 fenerbahce fenerbahçe taktik antreman paket sakatlık golkrallığı asistkrallığı emeraldtactic diamondtactic fm23 ""fm 23"" ""football manager 2023"" ""football manager 23"" galatasaray beşiktaş trabzonspor",https://www.youtube.com/channel/UCLMXOamjb8q4woE09j6YIXw,"[fm, footballmanager, footballmanager20, footballmanager21, fm21, fm20, footballmanager2020, footballmanager2021, fenerbahce, fenerbahçe, taktik, antreman, paket, sakatlık, golkrallığı, asistkrallığı, emeraldtactic, diamondtactic, fm23, fm 23, football manager 2023, football manager 23, galatasaray, beşiktaş, trabzonspor]",25,tr,TR
UCjfMl4KRZ8dF68VdOsxGkvg,Kırmızı Kep,"Kırmızı Kep, 27 Kasım 2014'te yayınladığı ilk videosuyla yayın hayatına başlayan bir oyun, müzik, eğlence ve teknoloji kanalıdır. Oyun oynar, müzik yapar, program tanıtır, bildiklerimi sizlerle paylaşırım. Bu kanalda kendinize yakın bulacağınız bir şeyler mutlaka olacaktır, buna eminim.

Eğer bu kanal dikkatinizi çektiyse lütfen ABONE OL butonuna basıp bildirimleri açmayı unutmayınız.

- Adım Burak, 37 yaşındayım. Antakya'da yaşıyorum.
- Kitapçıyım.
- Müziğin hayatımda önemli bir yeri vardır. Üretirim, üreteni desteklerim.
- Küçük yaşlardan beri video oyunları hep ilgimi çekmiştir.
- Samimiyet ilk kuralımdır.
- Bildiklerimi paylaşırım.
- Dozunda ve yapıcı eleştiriler benim için büyük önem taşır.
- Kırmızı Kep, kısıtlı zamanımda yürüttüğüm tam bir fedakarlık ürünüdür.",216000,61944980,2514,Kırmızı Kep,"Kırmızı Kep, 27 Kasım 2014'te yayınladığı ilk videosuyla yayın hayatına başlayan bir oyun, müzik, eğlence ve teknoloji kanalıdır. Oyun oynar, müzik yapar, program tanıtır, bildiklerimi sizlerle paylaşırım. Bu kanalda kendinize yakın bulacağınız bir şeyler mutlaka olacaktır, buna eminim.

Eğer bu kanal dikkatinizi çektiyse lütfen ABONE OL butonuna basıp bildirimleri açmayı unutmayınız.

- Adım Burak, 37 yaşındayım. Antakya'da yaşıyorum.
- Kitapçıyım.
- Müziğin hayatımda önemli bir yeri vardır. Üretirim, üreteni desteklerim.
- Küçük yaşlardan beri video oyunları hep ilgimi çekmiştir.
- Samimiyet ilk kuralımdır.
- Bildiklerimi paylaşırım.
- Dozunda ve yapıcı eleştiriler benim için büyük önem taşır.
- Kırmızı Kep, kısıtlı zamanımda yürüttüğüm tam bir fedakarlık ürünüdür.","""Kırmızı Kep"" FIFA PES Oyun Gameplay Oynanış ""Hikayeli Oyunlar"" ""Hikaye Bazlı Oyunlar"" ""FIFA Kariyer"" ""FIFA Ultimate Team"" Retro Nostalji Tsubasa 90'lar Atari ""Silent Hill""",https://www.youtube.com/channel/UCjfMl4KRZ8dF68VdOsxGkvg,"[Kırmızı Kep, FIFA, PES, Oyun, Gameplay, Oynanış, Hikayeli Oyunlar, Hikaye Bazlı Oyunlar, FIFA Kariyer, FIFA Ultimate Team, Retro, Nostalji, Tsubasa, 90'lar, Atari, Silent Hill]",16,tr,TR
UC6zuk_tSMyJJ-sseZ9zClxQ,우주로켓단  Football manager ,"안녕하세요. 풋볼매니저 공략을 올리는 우주로켓단 채널입니다. 
관중형 감독이 지겨우시다면 한번 시청해보세요. 감사합니다. 
",1660,90704,16,우주로켓단  Football manager ,"안녕하세요. 풋볼매니저 공략을 올리는 우주로켓단 채널입니다. 
관중형 감독이 지겨우시다면 한번 시청해보세요. 감사합니다. 
","",https://www.youtube.com/channel/UC6zuk_tSMyJJ-sseZ9zClxQ,[],0,ko,
UCXXrggzarjoIN7fEJls2etg,Canal do Pitaco,"Bem-vindo ao canal do Pitaco. Aqui você vai encontrar tudo sobre Football Manager, além de alguns outros conteúdos de entretenimento futebolístico.",1300,32672,47,Canal do Pitaco,"Bem-vindo ao canal do Pitaco. Aqui você vai encontrar tudo sobre Football Manager, além de alguns outros conteúdos de entretenimento futebolístico.","""football manager"" fm24 futebol ""jogos de futebol""",https://www.youtube.com/channel/UCXXrggzarjoIN7fEJls2etg,"[football manager, fm24, futebol, jogos de futebol]",4,pt,BR
UCocMU8onCmUICjMUMhujyoA,Futbol Gurmesi,Futbol hakkında konuşuyorum,1330,37977,32,Futbol Gurmesi,Futbol hakkında konuşuyorum,tumblr,https://www.youtube.com/channel/UCocMU8onCmUICjMUMhujyoA,[tumblr],1,tr,TR
UCQz1jUClMpxwUiFalao2xyA,MrSpaceman,"For a man who has Space in his username, only play CS2 and FM24 😂  I do want to expand into other games, but for now lets start here.

As for how good am I at these games? Well, I put the space between me and the top of the scoreboard.
",1040,317547,497,MrSpaceman,"For a man who has Space in his username, only play CS2 and FM24 😂  I do want to expand into other games, but for now lets start here.

As for how good am I at these games? Well, I put the space between me and the top of the scoreboard.
","""Football Manager"" MrSpaceman ""FM24 Tactics"" Tactics Wonderkids ""FM24 Tips"" ""build a nation"" experiments ""fm experiments"" ""football manager experiments"" ""fm24 best tactics"" ""football manager tips"" ""Mr Spaceman"" ""fm24 build a nation"" ""fm23 wonderkids"" ""football manager 2023 wonderkids"" ""best fm tactic"" ""football manager tactics"" spaceman juventus ""counter strike"" cs ""cs go"" shorts twitch cs2 ""counter strike 2"" fm24 chelsea ""fm24 chelsea"" ""fm24 rebuild""",https://www.youtube.com/channel/UCQz1jUClMpxwUiFalao2xyA,"[Football Manager, MrSpaceman, FM24 Tactics, Tactics, Wonderkids, FM24 Tips, build a nation, experiments, fm experiments, football manager experiments, fm24 best tactics, football manager tips, Mr Spaceman, fm24 build a nation, fm23 wonderkids, football manager 2023 wonderkids, best fm tactic, football manager tactics, spaceman, juventus, counter strike, cs, cs go, shorts, twitch, cs2, counter strike 2, fm24, chelsea, fm24 chelsea, fm24 rebuild]",31,en,GB
UC8jMQ80dR2B2UW2hdv_Um8g,bigrobbo14,"FM content creator.

New content EVERYDAY on Youtube, Tiktok & Twitch! 🔥
",1350,37589,44,bigrobbo14,"FM content creator.

New content EVERYDAY on Youtube, Tiktok & Twitch! 🔥
","",https://www.youtube.com/channel/UC8jMQ80dR2B2UW2hdv_Um8g,[],0,en,GB
UCn7YDCVU3eMhYBsE-uv3ilA,Tactical Genius,"Join me for great Football Manager content. 
I will upload videos at 10am on Thursdays and Sundays.
I will have amazing tactics on the channel and really fun saves. 
I would love your feedback on future videos. 
Remember to like and subscribe please!

Please checkout my affiliate sponsors for incredible products:
https://417ef9vfke32ydvawj1tsbbq0i.hop.clickbank.net
https://56eb48r9rmy7w26ci10xuc01co.hop.clickbank.net
https://fd45bhsiudz067wkcct96s9y7o.hop.clickbank.net

Please check out my Patreon page:
https://www.patreon.com/tacticalgenius365

If anyone wishes to contact me about potential collaborations or sponsorship then please email me at mikesoasis@outlook.com ",1780,61217,238,Tactical Genius,"Join me for great Football Manager content. 
I will upload videos at 10am on Thursdays and Sundays.
I will have amazing tactics on the channel and really fun saves. 
I would love your feedback on future videos. 
Remember to like and subscribe please!

Please checkout my affiliate sponsors for incredible products:
https://417ef9vfke32ydvawj1tsbbq0i.hop.clickbank.net
https://56eb48r9rmy7w26ci10xuc01co.hop.clickbank.net
https://fd45bhsiudz067wkcct96s9y7o.hop.clickbank.net

Please check out my Patreon page:
https://www.patreon.com/tacticalgenius365

If anyone wishes to contact me about potential collaborations or sponsorship then please email me at mikesoasis@outlook.com ","",https://www.youtube.com/channel/UCn7YDCVU3eMhYBsE-uv3ilA,[],0,en,GB
UCl4fGOnmkoZIILeNCJu-G7A,Bood FM,"Hello my name is Bood, Welcome to my Football Manager You Tube channel. I make Football Manager related content from Lets plays and stories to guide's and experiments. Thank you for checking out my channel. Feel free to subscribe and I hope you enjoy my content.",16000,2969899,1212,Bood FM,"Hello my name is Bood, Welcome to my Football Manager You Tube channel. I make Football Manager related content from Lets plays and stories to guide's and experiments. Thank you for checking out my channel. Feel free to subscribe and I hope you enjoy my content.","",https://www.youtube.com/channel/UCl4fGOnmkoZIILeNCJu-G7A,[],0,en,GB
UCgINpV7f_LIznT8hWXqHJUg,Burak Atay,"Herkese merhabalar, Football Manager ve Cities Skylines başta olmak üzere simülasyon, strateji, yönetim ve hayatta kalma oyunlarını bu kanalda oynayacağız. İsteklerinizi, önerilerinizi ve şikayetlerinizi discord ve mail üzerinden iletebilirsiniz.

➥ Discord  : https://discord.gg/62CxjkWYbG
➥ Twitch  : https://www.twitch.tv/theatayburak
➥ Tiktok  : https://www.tiktok.com/@theatayburak
➥ Twitter  : https://twitter.com/theatayburak
➥ İnstagram  : https://www.instagram.com/theatayburak
",5560,894563,450,Burak Atay,"Herkese merhabalar, Football Manager ve Cities Skylines başta olmak üzere simülasyon, strateji, yönetim ve hayatta kalma oyunlarını bu kanalda oynayacağız. İsteklerinizi, önerilerinizi ve şikayetlerinizi discord ve mail üzerinden iletebilirsiniz.

➥ Discord  : https://discord.gg/62CxjkWYbG
➥ Twitch  : https://www.twitch.tv/theatayburak
➥ Tiktok  : https://www.tiktok.com/@theatayburak
➥ Twitter  : https://twitter.com/theatayburak
➥ İnstagram  : https://www.instagram.com/theatayburak
","""Burak Atay"" Oyun",https://www.youtube.com/channel/UCgINpV7f_LIznT8hWXqHJUg,"[Burak Atay, Oyun]",2,tr,TR
UCIA36ax6uSN5w82jTpBaz9w,KingApex,"Here you'll find the best Football Manager saves on the internet!!!

Hey there, gamers! I'm KingApex—your guide to mastering Football Manager 2024. Dive into my FM24 universe for the most thrilling football simulations and strategies. Whether you're a seasoned pro or a newcomer, my FM How to Guide and high-octane Football Manager 2024 let's plays, rebuilds, and career challenges will elevate your game. Join our community, get the latest news, and uncover wonderkids with KingApex. Don't forget to subscribe for all the Football Manager action and drop your savvy tips in the comments. Let's win this season together!
Join me on this crazy journey as I delve into the world of Football Manager, share tips and tricks, and explore everything related to the sport we love. From nail-biting matches to strategic insights, it's all here.
Follow me on Twitter (@KingApex__) and let's kick off some discussions!

",3910,119500,123,KingApex,"Here you'll find the best Football Manager saves on the internet!!!

Hey there, gamers! I'm KingApex—your guide to mastering Football Manager 2024. Dive into my FM24 universe for the most thrilling football simulations and strategies. Whether you're a seasoned pro or a newcomer, my FM How to Guide and high-octane Football Manager 2024 let's plays, rebuilds, and career challenges will elevate your game. Join our community, get the latest news, and uncover wonderkids with KingApex. Don't forget to subscribe for all the Football Manager action and drop your savvy tips in the comments. Let's win this season together!
Join me on this crazy journey as I delve into the world of Football Manager, share tips and tricks, and explore everything related to the sport we love. From nail-biting matches to strategic insights, it's all here.
Follow me on Twitter (@KingApex__) and let's kick off some discussions!

","FM24 ""Football Manager"" Football Simulation FM23 ""Football Manager 2024"" ""FM How to Guide"" ""FM24 Retro"" FM2024 KingApex King Apex KingApex_ ""King Apex"" ""football manager 2024"" ""football manager"" ""fm 2024"" ""football manager 2024 lets play"" ""football manager 2024 rebuild"" ""football manager 24"" ""football manager 2024 tips"" ""football manager 2024 guide"" ""football manager 2024 career"" ""football manager guide"" ""football manager 2024 news"" ""football manager 2024 challenge"" ""football manager wonderkids""",https://www.youtube.com/channel/UCIA36ax6uSN5w82jTpBaz9w,"[FM24, Football Manager, Football, Simulation, FM23, Football Manager 2024, FM How to Guide, FM24 Retro, FM2024, KingApex, King, Apex, KingApex_, King Apex, football manager 2024, football manager, fm 2024, football manager 2024 lets play, football manager 2024 rebuild, football manager 24, football manager 2024 tips, football manager 2024 guide, football manager 2024 career, football manager guide, football manager 2024 news, football manager 2024 challenge, football manager wonderkids]",27,en,GB
UCwoaMMnyGPRFZi9cStQKaig,Jenkaldo,"📢 Welcome to Jenkaldo: Your Home for FM24! ⚽

Explore FM24 Let's Plays, Experiments, & Tactics!

🎮 FM24: Join us on thrilling journeys with iconic clubs. 

🔬 FM24 Experiments: Dive into ""what-if"" scenarios, unique tactics, and thought-provoking situations in FM24.

⚙️ Tactical Insights: Elevate your game with advanced tactics, player roles, and winning strategies.

🏆 Quest for Glory: Follow us as we conquer leagues, cups, and global tournaments. Success is our destination.

🤝 Community & Engagement: Join the conversation. Share your insights and connect with football management enthusiasts.

📅 Stay Tuned: Subscribe and hit the notification bell. We're here to make FM24 unforgettable, and we want you to be part of the journey.

🌍 Connect with Us: Beyond YouTube, find us on social media for the latest FM24 trends, channel updates, and more.

Time to dominate the virtual pitch and create your FM24 legacy. Welcome to Jenkaldo!

#FM24 #LetsPlay #Experiments #FootballManagerTips #Jenkaldo
",26600,8485448,995,Jenkaldo,"📢 Welcome to Jenkaldo: Your Home for FM24! ⚽

Explore FM24 Let's Plays, Experiments, & Tactics!

🎮 FM24: Join us on thrilling journeys with iconic clubs. 

🔬 FM24 Experiments: Dive into ""what-if"" scenarios, unique tactics, and thought-provoking situations in FM24.

⚙️ Tactical Insights: Elevate your game with advanced tactics, player roles, and winning strategies.

🏆 Quest for Glory: Follow us as we conquer leagues, cups, and global tournaments. Success is our destination.

🤝 Community & Engagement: Join the conversation. Share your insights and connect with football management enthusiasts.

📅 Stay Tuned: Subscribe and hit the notification bell. We're here to make FM24 unforgettable, and we want you to be part of the journey.

🌍 Connect with Us: Beyond YouTube, find us on social media for the latest FM24 trends, channel updates, and more.

Time to dominate the virtual pitch and create your FM24 legacy. Welcome to Jenkaldo!

#FM24 #LetsPlay #Experiments #FootballManagerTips #Jenkaldo
","FM Experiment Experiments fm2022 fm22 ""fm 2022"" ""football manager"" ""football manager 2022"" ""football manager 2022 experiments"" ""fm 2022 experiments""",https://www.youtube.com/channel/UCwoaMMnyGPRFZi9cStQKaig,"[FM, Experiment, Experiments, fm2022, fm22, fm 2022, football manager, football manager 2022, football manager 2022 experiments, fm 2022 experiments]",10,en,GB
UCH14McXJSpOW98ukivuobMg,Aussie Villain,"My channel is mostly Football Manager 2024, Out of the Park Baseball 25 & F1 Manager 2024 let's plays and tutorials. 

My aim is for my FM24, OOTP25 and F1M24 content to be light-hearted and entertaining. I also search for FM24 Wonderkids & provide FM24 Tutorials, on tactics, training, scouting & more to help you in your own FM 2024 games. 

Channel Schedule: 
Mon-Fris at 5pm BST: F1 Manager 2024 - Aussie Villain Racing
Mon-Thurs 7pm BST: FM24 - NK Jarun: The Impossible Dream

If you like my content, you can show your support by subscribing, liking, sharing & commenting.

Follow me on:
Facebook: https://www.facebook.com/profile.php?id=100092715111344
Twitter - @AussieVillain
Instagram - AussieVillain
Discord: https://discord.gg/Febmjyq
Email: AussieVillainYT@gmail.com
Patreon: www.patreon.com/aussievillain

#OOTP25 #FM24 #F1Manager24 
",4530,1369869,3551,Aussie Villain,"My channel is mostly Football Manager 2024, Out of the Park Baseball 25 & F1 Manager 2024 let's plays and tutorials. 

My aim is for my FM24, OOTP25 and F1M24 content to be light-hearted and entertaining. I also search for FM24 Wonderkids & provide FM24 Tutorials, on tactics, training, scouting & more to help you in your own FM 2024 games. 

Channel Schedule: 
Mon-Fris at 5pm BST: F1 Manager 2024 - Aussie Villain Racing
Mon-Thurs 7pm BST: FM24 - NK Jarun: The Impossible Dream

If you like my content, you can show your support by subscribing, liking, sharing & commenting.

Follow me on:
Facebook: https://www.facebook.com/profile.php?id=100092715111344
Twitter - @AussieVillain
Instagram - AussieVillain
Discord: https://discord.gg/Febmjyq
Email: AussieVillainYT@gmail.com
Patreon: www.patreon.com/aussievillain

#OOTP25 #FM24 #F1Manager24 
","tutorial ""Football Manager"" ""out of the park"" ""football manager let's play"" ""baseball journeyman"" ""out of the park let's play"" ""pc gamer"" FM ""FM Guide"" ""FM Tutorial"" ""FM Help"" ""Football Manager Tutorial"" ""Aussie Villain"" ""Aussie Villain Football Manager"" Sport Sports ""Football Manager Help"" ""Football Manager Let's Play"" ""FM Let's Play"" ""f1 manager"" ""f1 manager 22"" ""Out of the Park Baseball 23"" ootp23 ""detroit tigers"" ""haas f1"" haas FM23 ""fm 2023"" ""football manager 2023"" grindavik",https://www.youtube.com/channel/UCH14McXJSpOW98ukivuobMg,"[tutorial, Football Manager, out of the park, football manager let's play, baseball journeyman, out of the park let's play, pc gamer, FM, FM Guide, FM Tutorial, FM Help, Football Manager Tutorial, Aussie Villain, Aussie Villain Football Manager, Sport, Sports, Football Manager Help, Football Manager Let's Play, FM Let's Play, f1 manager, f1 manager 22, Out of the Park Baseball 23, ootp23, detroit tigers, haas f1, haas, FM23, fm 2023, football manager 2023, grindavik]",30,en,GB
UCEqJHdNvaovCuQqKXmYYEsw,SkinnzFM,"The home of Wonderkid Clubs and much much more!
Join me as we take a look at some clubs from around the world who produce some of the best wonderkids Football Manager has to offer!
Not only that, we've got Let's Plays and plenty more to offer as well!

Some of the things I enjoy the most out of Football Manager:
One Club Challenges
Building A Nation saves
Road To Glory saves
Youth Player Development and Newgen poaching
",2550,539987,1697,SkinnzFM,"The home of Wonderkid Clubs and much much more!
Join me as we take a look at some clubs from around the world who produce some of the best wonderkids Football Manager has to offer!
Not only that, we've got Let's Plays and plenty more to offer as well!

Some of the things I enjoy the most out of Football Manager:
One Club Challenges
Building A Nation saves
Road To Glory saves
Youth Player Development and Newgen poaching
","FM23 ""Football Manager 23"" ""Football Manager 2023"" ""Football Manager"" SkinnzFM ""FM 23"" ""FM23 Gameplay"" ""FM23 Tactics"" Wonderkids ""FM23 Tips"" Zealand DoctorBenjy Lollujo WorkTheSpace ""FM23 Wonderkids"" ""FM23 Guide"" ""Football Manager Gameplay"" ""Football Manager Guide"" ""FM23 How To"" ""Football Manager Tips"" Experiments ""FM23 Best Players"" ""FM23 Editor"" ""In Game Editor"" ""FM23 In Game Editor"" ""FM 23 Tips""",https://www.youtube.com/channel/UCEqJHdNvaovCuQqKXmYYEsw,"[FM23, Football Manager 23, Football Manager 2023, Football Manager, SkinnzFM, FM 23, FM23 Gameplay, FM23 Tactics, Wonderkids, FM23 Tips, Zealand, DoctorBenjy, Lollujo, WorkTheSpace, FM23 Wonderkids, FM23 Guide, Football Manager Gameplay, Football Manager Guide, FM23 How To, Football Manager Tips, Experiments, FM23 Best Players, FM23 Editor, In Game Editor, FM23 In Game Editor, FM 23 Tips]",26,en,GB
UCgnuaJ9FM72nmplICeb1XqA,FM Studio,"Créateur de tactique.
",7890,1357803,555,FM Studio,"Créateur de tactique.
","""fm studio"" ""football manager"" ""carriere football manager"" ""top regen"" l'analyse tuto guide recrutement staff mercato regen tactique ""cellule recrutement"" affectation management formation ""tiki taka"" gegenpressing ""contre attaque"" foot football ""football tactique"" ""football manager france"" france français fm24 ""football manager 2024"" ""tactique fm24"" ""guide fm24"" ""tuto fm24"" ""carriere fm24""",https://www.youtube.com/channel/UCgnuaJ9FM72nmplICeb1XqA,"[fm studio, football manager, carriere football manager, top regen, l'analyse, tuto, guide, recrutement, staff, mercato, regen, tactique, cellule recrutement, affectation, management, formation, tiki taka, gegenpressing, contre attaque, foot, football, football tactique, football manager france, france, français, fm24, football manager 2024, tactique fm24, guide fm24, tuto fm24, carriere fm24]",31,fr,FR
UCuJOrYXp-RVm2d4WNHTabAg,Magos da Bola United,"Football Manager de forma imersiva é o que você encontra por aqui, além é claro de resenha sobre futebol. O canal dá boas-vindas não só para quem joga o FM quanto para quem gosta de futebol.

Nossos saves ou séries são feitas como se eu fosse o técnico no dia a dia do clube, um modo carreira realista do treinador.
Também tem conteúdos informativos sobre o Football Manager, trocando uma ideia sobre como o jogo funciona e algumas opiniões.

Chega mais e vem fazer parte dessa jornada comigo, é muito mais que futebol!
",2420,175958,343,Magos da Bola United,"Football Manager de forma imersiva é o que você encontra por aqui, além é claro de resenha sobre futebol. O canal dá boas-vindas não só para quem joga o FM quanto para quem gosta de futebol.

Nossos saves ou séries são feitas como se eu fosse o técnico no dia a dia do clube, um modo carreira realista do treinador.
Também tem conteúdos informativos sobre o Football Manager, trocando uma ideia sobre como o jogo funciona e algumas opiniões.

Chega mais e vem fazer parte dessa jornada comigo, é muito mais que futebol!
","""Football Manager 2024"" ""Football Manager Brasil"" ""Dicas Football Manager"" ""Carreira no Football Manager"" ""Football Manager Série"" ""Gameplay Football Manager"" ""Jogos de Estratégia"" ""Magos United Football Manager"" ""Melhor canal de Football Manager"" ""guia completo football manager"" ""football manager""",https://www.youtube.com/channel/UCuJOrYXp-RVm2d4WNHTabAg,"[Football Manager 2024, Football Manager Brasil, Dicas Football Manager, Carreira no Football Manager, Football Manager Série, Gameplay Football Manager, Jogos de Estratégia, Magos United Football Manager, Melhor canal de Football Manager, guia completo football manager, football manager]",11,pt,BR
